# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = peng_model
# start_datetime = 2025-05-15 10:16:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 5000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/admin/AppData/Local/Temp/Rtmp2PZJw8/standata-69c58b2fbe.json
# init = 2 (Default)
# random
#   seed = 619260806
# output
#   file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/sampling-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/peng-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=peng_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B.1.1,B.2.1,B.3.1,B.1.2,B.2.2,B.3.2,a,sigma
695.838,0.999328,0.0219415,8,383,0,-692.235,0.864504,0.824601,1.11897,1.01932,0.899248,1.23289,0.0924767,0.0724001
692.752,0.973538,0.0221472,7,191,0,-690.482,0.830567,0.74945,1.07195,0.976665,0.845505,1.1912,0.102169,0.0725364
690.237,0.985183,0.021592,7,159,0,-685.944,0.874326,0.801357,1.11696,1.01425,0.909442,1.24974,0.091313,0.0690321
689.793,0.999883,0.021384,5,31,0,-688.538,0.853667,0.844864,1.11736,1.01919,0.868959,1.2264,0.0949304,0.0687707
693.539,0.999946,0.0215991,4,15,0,-686.924,0.865424,0.835339,1.11763,1.01124,0.893616,1.25208,0.0931445,0.0693758
694.361,0.999835,0.0218168,7,255,0,-690.923,0.933494,0.911934,1.18929,1.09275,0.987381,1.31361,0.0753139,0.0754718
690.143,0.947691,0.0220321,5,31,0,-685.249,0.921857,0.904043,1.21202,1.08686,0.946138,1.33773,0.0755354,0.076963
692.163,0.996269,0.0207586,5,31,0,-686.08,0.92034,0.886145,1.21564,1.08667,0.967983,1.32135,0.0767533,0.0766096
693.052,0.999899,0.0208651,5,31,0,-689.725,0.927756,0.908012,1.16799,1.07276,0.972282,1.32157,0.0774648,0.0753223
694.884,0.999611,0.0210723,7,255,0,-688.987,0.815578,0.769053,1.05908,0.96672,0.828209,1.16166,0.10599,0.0750139
694.634,0.987289,0.0212721,5,31,0,-692.186,0.816576,0.760267,1.05941,0.964726,0.824479,1.18758,0.106634,0.0756972
694.704,0.999133,0.0211268,5,31,0,-693.753,0.826585,0.77325,1.05986,0.972885,0.830306,1.17155,0.105881,0.0752105
693.664,0.984125,0.021312,8,319,0,-687.63,0.975541,0.98099,1.26034,1.14922,1.04991,1.39123,0.0626122,0.0717218
687.308,0.985119,0.0210785,5,31,0,-684.338,0.982392,0.952369,1.25301,1.10668,1.062,1.38103,0.0643364,0.0718117
690.078,0.999719,0.0208753,8,287,0,-683.023,0.867725,0.836573,1.13239,1.05914,0.930797,1.25954,0.0887151,0.0724976
693.325,0.996629,0.0210726,5,31,0,-687.15,0.870491,0.846511,1.1378,1.04476,0.940042,1.26581,0.0879059,0.0723407
694.103,0.99389,0.0211851,5,31,0,-690.412,0.873467,0.84637,1.13276,1.03146,0.928193,1.27336,0.0876257,0.0721081
694.459,0.999689,0.0212215,4,15,0,-693.214,0.877322,0.850344,1.13218,1.03,0.931026,1.2657,0.0893106,0.0722193
694.046,0.992929,0.0214181,5,63,0,-692.588,0.88734,0.843054,1.14563,1.04385,0.900282,1.26031,0.0890758,0.0712087
693.588,0.993907,0.0214269,5,31,0,-691.402,0.8701,0.840943,1.13681,1.028,0.922442,1.26857,0.0883253,0.0698793
691.903,0.989599,0.0214624,5,31,0,-689.589,0.878858,0.853027,1.13033,1.03708,0.883217,1.2413,0.0901255,0.0707384
693.075,0.99096,0.0213783,5,31,0,-687.214,0.86338,0.828079,1.11499,1.00953,0.900887,1.2583,0.091594,0.0707358
692.204,0.998917,0.0213319,7,127,0,-688.255,0.898079,0.865976,1.16205,1.06491,0.922575,1.27088,0.0842022,0.08019
695.043,0.99961,0.0215041,7,159,0,-690.638,0.916583,0.89348,1.18158,1.07533,0.970431,1.32858,0.0777964,0.0740262
694.436,0.989736,0.0216959,5,31,0,-692.208,0.930017,0.884588,1.18051,1.0721,0.958543,1.30035,0.079966,0.0733494
693.683,0.995727,0.0216135,5,31,0,-690.767,0.91165,0.908411,1.18111,1.08145,0.949247,1.32018,0.0788096,0.0741515
692.932,0.99989,0.0216966,6,95,0,-690.028,0.928802,0.880453,1.19478,1.07625,0.98649,1.30589,0.0771563,0.0713831
692.207,0.97906,0.0218953,5,63,0,-686.742,0.912553,0.87915,1.19156,1.07079,0.97759,1.29495,0.0784783,0.0706599
692.746,0.997631,0.0215171,5,31,0,-687.812,0.923519,0.911656,1.17379,1.07374,0.966726,1.31817,0.079171,0.0706158
691.627,0.996482,0.0216508,5,63,0,-688.812,0.902726,0.866854,1.19581,1.07503,0.958082,1.30326,0.0787064,0.0729053
693.8,0.996683,0.0217528,5,31,0,-688.424,0.923324,0.906533,1.18482,1.08866,0.96362,1.30004,0.0784318,0.0734068
692.841,0.998199,0.0218601,5,31,0,-689.795,0.924469,0.885457,1.16664,1.08557,0.952143,1.32206,0.0787536,0.0734614
695.537,0.978421,0.0220092,4,31,0,-690.455,0.928946,0.887776,1.18303,1.07386,0.964742,1.31077,0.0788538,0.0731441
695.08,0.998469,0.0216135,6,95,0,-692.665,0.903134,0.895478,1.18058,1.07561,0.962171,1.30683,0.0797132,0.0753206
693.166,0.933214,0.0217676,8,367,0,-687.074,0.949368,0.93821,1.23766,1.11892,1.01683,1.36417,0.0701046,0.0745928
693.524,0.998629,0.0201995,8,295,0,-691.139,0.851606,0.801323,1.10478,1.01331,0.884471,1.22918,0.0935562,0.0738104
694.922,0.999282,0.0203491,6,95,0,-690.344,0.838076,0.794978,1.0858,0.998709,0.866007,1.21641,0.0992719,0.0705551
694.237,0.996741,0.0205155,5,31,0,-691.715,0.854035,0.799651,1.10566,0.996177,0.869132,1.21168,0.0966867,0.0700132
694.212,0.992604,0.020617,7,223,0,-690.673,0.87111,0.832719,1.14163,1.02332,0.911732,1.26471,0.0887292,0.0718068
693.007,0.99716,0.0206119,5,31,0,-690.703,0.891133,0.854761,1.12441,1.04372,0.906014,1.25349,0.0886718,0.0710303
696.005,0.999997,0.0207234,4,15,0,-692.101,0.881488,0.840133,1.13254,1.03711,0.91855,1.25906,0.0889967,0.0713976
693.799,0.995904,0.0209082,8,431,0,-689.802,0.748107,0.675222,0.963199,0.887827,0.735467,1.08001,0.124857,0.0759607
694.98,0.986233,0.0209871,7,159,0,-688.523,0.802427,0.737334,1.03086,0.944666,0.79809,1.14471,0.11068,0.0724019
693.912,0.99873,0.0208156,4,31,0,-693.308,0.800044,0.753704,1.0277,0.947026,0.793454,1.14325,0.112052,0.0724085
694.496,0.998497,0.0209663,5,63,0,-692.578,0.795429,0.745158,1.02803,0.943882,0.80623,1.15339,0.11014,0.0717974
694.731,0.997259,0.0211112,5,31,0,-692.342,0.804457,0.736169,1.04553,0.948796,0.796715,1.15281,0.110828,0.0719687
694.815,0.996592,0.0212239,5,31,0,-693.674,0.800262,0.730307,1.03479,0.941541,0.807369,1.15388,0.110494,0.0719481
695.131,0.986802,0.0213191,8,383,0,-690.985,0.960664,0.931095,1.21903,1.10897,1.00817,1.35566,0.0693479,0.0744902
695.648,0.999834,0.0211591,7,159,0,-694.246,0.9368,0.91342,1.20533,1.09634,0.994048,1.34485,0.0727412,0.0750397
692.945,0.988202,0.0213375,7,143,0,-691.634,0.992324,0.988841,1.26645,1.15599,1.06591,1.42386,0.057253,0.0741284
692.995,0.996721,0.0212136,7,175,0,-689.337,0.886495,0.86421,1.15816,1.05764,0.931416,1.30292,0.0826774,0.074957
695.164,0.999396,0.0213102,7,191,0,-690.646,0.870745,0.83081,1.12456,1.02316,0.890861,1.2564,0.090129,0.0742483
692.994,0.933112,0.0214762,5,39,0,-687.823,0.870491,0.840845,1.1173,1.03874,0.890674,1.26593,0.091101,0.073963
690.716,0.98184,0.0199723,5,31,0,-687.242,0.894476,0.856031,1.16366,1.04569,0.941462,1.25267,0.0843908,0.0747495
690.484,0.999993,0.0197063,8,271,0,-688.696,0.806929,0.760615,1.04561,0.947151,0.807299,1.1893,0.109208,0.0765371
689.171,0.997676,0.0198753,5,31,0,-686.414,0.819426,0.763955,1.03827,0.966598,0.79795,1.14328,0.110295,0.0762905
691.073,1,0.0199891,5,31,0,-686.964,0.790644,0.740192,1.05236,0.945337,0.821157,1.17241,0.107535,0.0769743
690.804,0.999921,0.0201591,5,31,0,-687.365,0.808863,0.735553,1.03456,0.954938,0.829184,1.14031,0.108793,0.077076
694.227,1,0.0203277,5,31,0,-689.831,0.807086,0.743574,1.0507,0.942828,0.810628,1.16638,0.108338,0.076811
693.728,0.991906,0.0204988,6,127,0,-690.917,0.805195,0.764352,1.04681,0.970619,0.821067,1.16334,0.106114,0.074485
694.568,0.999829,0.0204713,5,31,0,-691.889,0.81781,0.771182,1.06255,0.956637,0.819288,1.18102,0.104887,0.0752406
693.796,0.982797,0.020638,5,31,0,-691.623,0.811251,0.747592,1.04999,0.970008,0.82562,1.16355,0.105932,0.0742477
693.041,0.974686,0.020387,7,159,0,-689.515,0.865566,0.829338,1.10679,1.01556,0.883688,1.2251,0.0959682,0.0777318
688.924,0.974602,0.0199461,7,159,0,-683.335,0.925496,0.920528,1.21927,1.10335,0.985228,1.33661,0.0707943,0.0701997
693.449,1,0.0195141,5,31,0,-686.082,0.951941,0.910495,1.211,1.09081,1.00576,1.33965,0.0718322,0.0715738
692.415,0.99375,0.0196766,5,63,0,-691.501,0.937662,0.93712,1.2211,1.11875,0.996978,1.35092,0.0716065,0.0703094
689.379,0.967509,0.0196933,5,31,0,-684.163,0.970022,0.929089,1.22928,1.09581,1.0248,1.34873,0.0707297,0.071572
693.156,0.998979,0.0191078,5,31,0,-686.461,0.936072,0.936616,1.20788,1.11051,1.00322,1.3524,0.0725134,0.0717731
691.006,0.985238,0.0192429,5,63,0,-688.915,0.926312,0.934649,1.20272,1.1052,0.999589,1.33873,0.0711288,0.0718212
692.913,0.999984,0.0190671,8,415,0,-688.751,0.898414,0.838485,1.14459,1.04,0.915019,1.26921,0.0887672,0.0710983
694.528,0.990616,0.0192237,7,223,0,-688.957,0.92927,0.879037,1.18585,1.08283,0.964549,1.31388,0.0789121,0.0734984
690.74,0.997129,0.0191688,5,31,0,-689.358,0.939047,0.884227,1.19214,1.08839,0.94438,1.31696,0.0762645,0.0731463
691.374,0.996502,0.0192606,5,31,0,-686.185,0.90609,0.893596,1.18199,1.06903,0.992934,1.32813,0.0778272,0.073903
694.631,0.998567,0.019338,4,31,0,-689.03,0.929688,0.893881,1.20008,1.08296,0.976648,1.30603,0.0769431,0.073857
694.262,0.999177,0.0194621,5,31,0,-692.188,0.920981,0.893738,1.19047,1.08855,0.979067,1.33954,0.0760343,0.0734045
692.359,0.997291,0.0196003,6,127,0,-690.393,0.898874,0.896729,1.16955,1.06944,0.959808,1.3199,0.0794772,0.0776967
691.99,0.986068,0.0196954,5,31,0,-685.254,0.918952,0.884662,1.1691,1.06306,0.986962,1.29379,0.0795346,0.0764545
691.656,0.998959,0.0195342,5,31,0,-687.37,0.902597,0.870924,1.17979,1.06948,0.922002,1.30923,0.0819048,0.0775975
692.388,0.995101,0.0196664,5,31,0,-688.933,0.910585,0.884289,1.15849,1.05593,0.977225,1.30596,0.0807034,0.0766719
694.882,0.999849,0.0197106,6,95,0,-688.731,0.935952,0.903112,1.1927,1.07464,0.967916,1.31975,0.0766777,0.0730837
695.3,0.994665,0.0198632,6,127,0,-690.057,0.926499,0.883333,1.18833,1.08339,0.974311,1.32683,0.0770611,0.0742667
693.162,0.991915,0.0198969,6,95,0,-689.834,0.888654,0.885416,1.15538,1.07049,0.949109,1.29408,0.0829171,0.0742519
694.372,0.997476,0.0198673,5,31,0,-690.396,0.921991,0.86361,1.17012,1.06411,0.94315,1.29368,0.0815927,0.0741042
693.603,0.997175,0.0199649,5,31,0,-691.786,0.921951,0.864417,1.16999,1.05345,0.952311,1.28978,0.0824743,0.0739483
694.377,0.978638,0.0200555,5,31,0,-689.936,0.905856,0.857537,1.16555,1.05234,0.93921,1.29126,0.0818565,0.0735539
694.969,0.999578,0.0197224,6,95,0,-692.472,0.897849,0.882234,1.1637,1.06364,0.95547,1.28666,0.081536,0.0744097
694.93,0.996829,0.0198661,7,191,0,-693.287,0.881398,0.835175,1.12958,1.02858,0.894292,1.26166,0.0910719,0.0731495
694.961,0.999851,0.0199474,7,255,0,-689.598,0.945346,0.941336,1.22365,1.10804,0.999068,1.34536,0.0704758,0.0750108
694.119,0.995942,0.0200978,5,63,0,-691.62,0.931306,0.928297,1.21453,1.11378,1.00543,1.35068,0.0712296,0.0741924
693.048,0.989369,0.0201586,5,31,0,-689.062,0.96074,0.919592,1.22012,1.09924,1.00378,1.33515,0.0709808,0.0758401
693.441,0.999817,0.0200687,5,31,0,-690.001,0.947079,0.930712,1.22758,1.11502,1.01584,1.33582,0.0710569,0.0759174
694.979,0.996412,0.0202176,6,127,0,-689.741,0.967215,0.942707,1.23054,1.11979,1.01783,1.37431,0.0667534,0.0735317
695.085,0.999344,0.0202885,8,383,0,-692.38,0.803294,0.749041,1.04133,0.954196,0.8223,1.17028,0.107969,0.073404
693.202,0.994479,0.0204269,6,95,0,-689.367,0.801476,0.750209,1.03486,0.930722,0.812994,1.14278,0.111327,0.0747851
693.602,0.99859,0.0204528,6,127,0,-689.524,0.818526,0.75795,1.05997,0.959029,0.823403,1.15785,0.107051,0.0786994
693.404,0.999154,0.0205737,8,255,0,-691.085,0.796175,0.727591,1.0325,0.930302,0.784574,1.13235,0.113139,0.0788312
689.981,0.991755,0.0207078,5,31,0,-687.257,0.778741,0.735429,1.00995,0.914684,0.777366,1.15128,0.11468,0.0795697
692.839,0.995885,0.0206695,5,31,0,-686.964,0.791455,0.726045,1.02052,0.921888,0.776533,1.12491,0.115387,0.0795786
692.576,0.99059,0.020727,5,31,0,-688.683,0.777091,0.721859,1.02532,0.937149,0.789945,1.14671,0.114154,0.0795772
690.223,0.998118,0.0206613,5,31,0,-688.665,0.796923,0.760732,1.03529,0.927394,0.793406,1.13216,0.112883,0.0794331
691.846,0.996846,0.0207701,6,127,0,-682.582,0.752416,0.682762,0.982054,0.880176,0.718307,1.07243,0.124745,0.0774763
690.597,0.997921,0.0208493,5,31,0,-688.87,0.744442,0.695799,0.984989,0.880625,0.723437,1.06986,0.125209,0.0779165
689.812,0.996399,0.0209534,5,31,0,-686.891,0.741043,0.697844,0.989252,0.878836,0.721575,1.07687,0.12542,0.077672
690.345,0.982171,0.0210219,5,31,0,-685.062,0.76344,0.684451,0.968578,0.876979,0.733227,1.08686,0.123005,0.0772998
689.473,0.998028,0.020759,5,63,0,-684.301,0.73594,0.693207,0.985949,0.907511,0.742194,1.07948,0.122144,0.0791288
692.951,0.999992,0.0208642,5,63,0,-686.971,0.760575,0.676784,0.972299,0.899402,0.742701,1.09531,0.121972,0.0774411
692.971,0.998402,0.0210151,5,31,0,-692.021,0.750647,0.677701,0.987244,0.890103,0.738124,1.09112,0.122263,0.0779364
690.547,0.995086,0.0211293,6,127,0,-683.94,0.797156,0.723987,1.0385,0.938099,0.759118,1.14638,0.113641,0.0717702
690.671,0.999674,0.0211658,4,31,0,-688.45,0.789582,0.730435,1.03881,0.936226,0.75897,1.15201,0.112335,0.0717276
689.409,0.959874,0.0213097,6,95,0,-684.031,0.775643,0.727562,1.01611,0.935525,0.811941,1.15005,0.115093,0.0749
689.796,0.998653,0.0205332,5,31,0,-685.783,0.79307,0.730298,1.04692,0.941427,0.774111,1.13288,0.114697,0.0756306
691.43,0.999659,0.0206498,5,31,0,-685.472,0.804492,0.734217,1.0095,0.936515,0.807596,1.13742,0.113488,0.0746787
693.021,0.980505,0.0207894,4,31,0,-687.99,0.798977,0.720823,1.02549,0.939238,0.782961,1.1425,0.114575,0.0752236
694.454,0.988026,0.0204941,5,63,0,-686.552,0.789623,0.748605,1.03694,0.932825,0.799278,1.14656,0.11185,0.0738215
694.223,0.959344,0.0203708,6,95,0,-689.924,0.791961,0.716705,1.02363,0.943188,0.78289,1.14219,0.113636,0.0719596
691.77,0.992602,0.0196231,8,255,0,-685.699,0.697798,0.623331,0.925173,0.835491,0.668429,1.02131,0.137724,0.0761414
693.213,0.989875,0.0196041,8,319,0,-688.55,0.804603,0.757788,1.02907,0.961026,0.806421,1.15635,0.10819,0.0751246
693.946,0.999931,0.0195269,8,319,0,-691.079,0.942714,0.915149,1.21484,1.09522,1.01028,1.35299,0.0705843,0.0748064
692.903,0.995114,0.0196641,5,31,0,-691.371,0.934964,0.939541,1.21072,1.1045,0.988489,1.3331,0.0713875,0.074367
692.536,0.99021,0.0196983,6,95,0,-688.562,0.960003,0.915005,1.22555,1.10921,1.02421,1.36943,0.0678584,0.0729226
695.469,0.998601,0.0196275,8,415,0,-689.971,0.825399,0.776159,1.07356,0.972306,0.837722,1.18895,0.10278,0.0768436
693.832,0.970638,0.0197357,4,23,0,-692.287,0.82298,0.780842,1.07239,0.973377,0.837532,1.19643,0.104702,0.0769329
693.88,0.99983,0.0192523,6,63,0,-691.188,0.83246,0.772764,1.06283,0.968014,0.837714,1.17878,0.104158,0.0791135
692.866,0.99332,0.019384,5,31,0,-689.399,0.820241,0.796755,1.07797,0.981513,0.853911,1.20326,0.101745,0.0797379
693.457,0.99568,0.0193795,5,63,0,-688.136,0.84016,0.763802,1.07079,0.975942,0.843108,1.18144,0.103392,0.0780292
689.791,0.992915,0.0194241,5,31,0,-686.462,0.828019,0.777845,1.08266,0.981688,0.803604,1.20414,0.102703,0.078868
691.087,0.995934,0.0194107,7,223,0,-685.455,0.880976,0.845308,1.14287,1.04274,0.878452,1.27126,0.0876634,0.0768583
690.376,0.997591,0.0194603,6,95,0,-684.853,0.895101,0.839737,1.12133,1.02337,0.930162,1.24916,0.0886678,0.0790051
690.951,0.992655,0.0195443,5,31,0,-686.813,0.863103,0.853405,1.15021,1.03983,0.911561,1.27058,0.0889488,0.0800892
691.882,0.999276,0.0195248,5,31,0,-689.187,0.890881,0.846582,1.12475,1.04099,0.933431,1.26488,0.0888308,0.0798212
692.03,0.999565,0.0196439,8,447,0,-687.459,0.970729,0.940376,1.21636,1.12555,1.00641,1.37196,0.0686237,0.0742056
691.155,0.996553,0.0197693,5,31,0,-689.847,0.955646,0.94624,1.2577,1.11918,1.04573,1.36749,0.0673281,0.0743575
692.387,1,0.0198311,5,63,0,-689.053,0.971441,0.957142,1.22187,1.13301,1.02771,1.3806,0.0667017,0.0729879
692.6,0.990769,0.019966,5,31,0,-688.573,0.954296,0.959784,1.23988,1.13947,1.02006,1.37992,0.064897,0.0730661
692.467,0.996581,0.0199048,6,127,0,-686.729,0.96203,0.934232,1.22498,1.09838,1.02223,1.35629,0.0704411,0.0711846
693.279,0.995282,0.0199667,5,31,0,-688.844,0.950433,0.948063,1.23416,1.13579,1.0214,1.37014,0.0675527,0.0721437
693.771,0.997821,0.0200009,5,31,0,-691.168,0.97456,0.940398,1.24652,1.12144,1.03033,1.37282,0.0666068,0.071315
692.097,0.999419,0.0200889,7,143,0,-689.681,0.9531,0.916931,1.22601,1.12686,1.02583,1.36443,0.0677489,0.0786498
692.198,0.999512,0.020211,7,191,0,-690.114,0.976126,0.939355,1.24264,1.14842,1.05113,1.38287,0.0631683,0.0746035
692.496,0.986379,0.0203353,8,319,0,-688.052,0.877484,0.817585,1.14579,1.02641,0.910161,1.26129,0.0882933,0.0773638
689.197,0.996336,0.0201784,4,15,0,-687.858,0.877758,0.814641,1.16031,1.03185,0.903674,1.24721,0.0907909,0.0776246
690.535,0.999929,0.0202341,5,31,0,-685.968,0.866633,0.845177,1.09394,1.01008,0.897102,1.245,0.0921069,0.0773873
690.318,0.990744,0.0203665,5,31,0,-686.531,0.866805,0.806533,1.14434,1.02801,0.888015,1.2443,0.0905623,0.0792771
690.853,0.996034,0.0203023,8,319,0,-686.853,0.962979,0.972196,1.25156,1.12327,1.03272,1.38885,0.0659748,0.0700919
690.18,0.97405,0.020351,5,63,0,-683.052,0.980253,0.957897,1.25403,1.14589,1.03345,1.40197,0.0639586,0.0687596
691.086,0.99248,0.019935,7,127,0,-687.84,1.00326,0.988881,1.29288,1.16959,1.06988,1.41618,0.0581283,0.0702894
692.234,0.990657,0.0199087,5,63,0,-686.751,0.982668,0.978605,1.25459,1.14188,1.0657,1.41452,0.0598229,0.0719381
692.039,0.999876,0.0198445,5,31,0,-689.994,0.982882,0.988546,1.26878,1.13647,1.06156,1.41276,0.0609173,0.0718527
690.734,0.991988,0.0199718,5,31,0,-684.157,1.00029,0.976778,1.25361,1.15469,1.03949,1.38531,0.0616849,0.0728846
694.409,0.997624,0.0199349,8,383,0,-686.891,0.868006,0.825962,1.10685,1.02567,0.90327,1.2319,0.0922412,0.0737805
696.356,0.999338,0.0200151,5,31,0,-693.707,0.870685,0.827767,1.1177,1.0204,0.897673,1.24248,0.0927182,0.0742693
694.296,0.973703,0.020131,5,31,0,-691.559,0.87497,0.812431,1.11655,1.01708,0.899105,1.25156,0.093289,0.0745205
693.912,0.999027,0.0197155,6,95,0,-691.798,0.855003,0.835375,1.12648,1.01696,0.876023,1.2356,0.0943033,0.0735591
693.598,0.99871,0.0198231,6,63,0,-691.539,0.870405,0.800954,1.12495,1.01387,0.884542,1.23921,0.0944324,0.0759535
693.438,0.987337,0.0199243,5,31,0,-690.483,0.871026,0.810765,1.09843,1.01512,0.881449,1.22991,0.0934104,0.0764461
692.722,0.997255,0.0197916,5,63,0,-691.332,0.84983,0.814884,1.12724,1.01176,0.874688,1.23757,0.0927152,0.075462
692.207,0.99509,0.0198623,6,127,0,-688.15,0.853376,0.786582,1.07672,0.986776,0.846909,1.20984,0.0981854,0.0742391
691.41,0.999422,0.0198885,5,31,0,-688.849,0.81852,0.791575,1.10192,0.996752,0.860548,1.20219,0.098918,0.0750268
693.529,0.999486,0.0200035,6,127,0,-688.222,0.87618,0.8251,1.10466,1.01388,0.892213,1.22363,0.0944265,0.075754
694.815,0.998261,0.02012,4,15,0,-691.167,0.865192,0.829063,1.10403,1.00269,0.878562,1.22557,0.0950874,0.0757419
691.737,0.954537,0.0202114,5,31,0,-689.116,0.859287,0.824524,1.10963,1.00148,0.885494,1.2154,0.0933242,0.075487
690.326,0.984259,0.0194124,4,31,0,-687.809,0.857584,0.81988,1.10949,1.00248,0.882585,1.21522,0.0928949,0.0755507
686.593,0.967792,0.0192233,3,7,0,-685.25,0.858677,0.818189,1.11099,1.00301,0.883599,1.21119,0.0921456,0.0755127
694.366,0.999751,0.0187184,5,31,0,-683.533,0.860119,0.820719,1.10556,1.02128,0.909882,1.23822,0.0933009,0.0759792
693.458,0.996704,0.0188328,6,63,0,-691.683,0.852668,0.818249,1.1262,1.0057,0.870389,1.23039,0.0954169,0.0776565
691.74,0.984615,0.0188887,5,31,0,-689.385,0.87609,0.809204,1.09603,1.00747,0.878135,1.23613,0.0960516,0.0774612
692.281,0.999807,0.0187126,5,47,0,-690.253,0.87562,0.811213,1.09267,1.00891,0.879382,1.23566,0.0951826,0.0776239
692.481,0.999535,0.0188273,5,31,0,-690.032,0.828908,0.810618,1.10885,0.998369,0.865727,1.2088,0.0980839,0.0775009
691.179,0.981142,0.0189369,6,127,0,-685.303,0.870792,0.804228,1.11996,1.02746,0.869658,1.22544,0.0925073,0.074355
692.302,0.987493,0.0186946,4,31,0,-688.339,0.868216,0.813276,1.11807,1.02441,0.882605,1.22479,0.0957351,0.0745217
693.647,0.994765,0.018575,4,31,0,-688.766,0.853125,0.819761,1.11751,1.00476,0.903155,1.23127,0.0929827,0.074837
691.879,0.999292,0.0185927,5,31,0,-690.081,0.876699,0.825572,1.11235,1.01952,0.862531,1.23634,0.0921762,0.0738057
689.245,0.999004,0.0186957,5,31,0,-686.872,0.868558,0.846898,1.10152,1.0291,0.86471,1.23812,0.0946357,0.0738926
694.698,0.995205,0.0187934,5,31,0,-686.559,0.871939,0.82265,1.13162,1.02055,0.905706,1.24113,0.0929003,0.0734275
693.313,0.992574,0.018819,5,31,0,-692.49,0.86085,0.829083,1.12066,1.02518,0.90083,1.26189,0.0928911,0.0736064
690.97,0.997708,0.0187945,8,447,0,-688.854,0.97564,0.954477,1.22712,1.12437,1.02364,1.39013,0.0640324,0.0761544
692.387,0.999544,0.0188672,5,31,0,-688.809,0.964365,0.951377,1.26091,1.13631,1.0491,1.36783,0.063903,0.07589
693.488,0.994549,0.0189749,4,23,0,-689.232,0.971466,0.953708,1.24181,1.13291,1.02743,1.3958,0.0651499,0.0757372
693.871,0.99991,0.0189874,5,31,0,-692.475,0.971227,0.944162,1.24248,1.12752,1.03455,1.39085,0.0641481,0.0756788
694.009,0.991325,0.019102,6,95,0,-688.931,0.992571,0.980416,1.26664,1.15277,1.05283,1.40507,0.0590284,0.0716261
692.824,0.992919,0.0190526,5,47,0,-689.206,1.00161,0.989194,1.28422,1.16179,1.06146,1.41933,0.0562031,0.070954
691.284,0.995861,0.0190335,7,159,0,-687.547,0.987595,0.961881,1.25471,1.13133,1.05463,1.38113,0.0625234,0.0807099
692.866,0.998313,0.0190704,5,63,0,-689.788,0.967401,0.966677,1.2501,1.14567,1.035,1.39628,0.0634026,0.0783565
692.51,0.993831,0.0191539,5,31,0,-687.448,0.981223,0.945463,1.24604,1.12452,1.03371,1.36848,0.0658611,0.0788202
689.244,0.958917,0.0191517,8,319,0,-685.089,0.840166,0.77884,1.0838,0.968849,0.834595,1.20279,0.0994811,0.0708946
693.173,1,0.0184958,7,223,0,-687.456,0.84469,0.779539,1.0871,0.975545,0.839669,1.20748,0.100332,0.070825
694.933,0.991663,0.018608,8,319,0,-690.267,0.877504,0.832729,1.13321,1.04653,0.906529,1.26092,0.0894531,0.0730571
693.492,0.998051,0.0185663,5,31,0,-691.574,0.869625,0.863864,1.13451,1.02562,0.900816,1.2475,0.0907337,0.0734211
693.846,0.997206,0.0186423,5,31,0,-690.144,0.871991,0.852643,1.13932,1.0193,0.902568,1.24227,0.0900546,0.0737228
694.417,0.994484,0.0187026,5,31,0,-689.893,0.881437,0.833713,1.12658,1.04353,0.903565,1.26638,0.0881367,0.0737733
691.589,0.994039,0.0187124,7,159,0,-687.919,0.881374,0.842181,1.12133,1.04752,0.904745,1.27111,0.0874749,0.0792964
692.826,0.999767,0.0187139,5,31,0,-689.729,0.878044,0.850765,1.12314,1.0425,0.910438,1.2706,0.087895,0.0794561
693.584,0.994953,0.0188213,7,191,0,-690.109,0.852355,0.814464,1.10317,0.988131,0.875731,1.20998,0.0966215,0.0770571
691.845,0.997376,0.0188394,6,95,0,-686.607,0.820638,0.793625,1.08229,0.973935,0.845246,1.21523,0.10043,0.0719256
691.768,0.998624,0.0189024,5,31,0,-685.612,0.844206,0.773329,1.07126,0.993005,0.853373,1.17891,0.102321,0.0721636
689.273,0.962473,0.0189886,5,31,0,-686.129,0.815891,0.776461,1.06983,0.972251,0.834984,1.21248,0.104956,0.071525
